grid_id_encoded,temp,wspd,rhum,brightness,frp,confidence,fire_occurred
57,14.7,10.7,50,300.2,0.67,n,1
56,14.7,10.7,50,332.33,264.81,n,1
56,14.7,10.7,50,367.0,264.81,h,1
57,14.7,10.7,50,335.57,181.72,n,1
57,14.7,10.7,50,307.83,181.72,n,1
56,14.7,10.7,50,334.14,264.81,n,1
57,14.7,10.7,50,367.0,181.72,h,1
56,14.7,10.7,50,301.23,1.75,n,1
57,14.7,10.7,50,312.69,7.95,n,1
56,14.7,10.7,50,333.94,47.79,n,1
56,14.7,10.7,50,328.75,47.79,n,1
56,14.7,10.7,50,335.53,66.34,n,1
56,14.7,10.7,50,335.66,66.34,n,1
57,14.7,10.7,50,367.0,82.62,h,1
57,14.7,10.7,50,367.0,82.62,h,1
57,14.7,10.7,50,322.54,14.77,n,1
56,14.7,10.7,50,310.06,47.29,n,1
56,14.7,10.7,50,367.0,47.79,h,1
56,14.7,10.7,50,348.65,47.79,n,1
56,14.7,10.7,50,352.52,47.29,n,1
56,14.7,10.7,50,350.12,66.34,n,1
56,14.7,10.7,50,354.26,66.34,n,1
57,14.7,10.7,50,350.56,82.62,n,1
57,14.7,10.7,50,353.57,82.62,n,1
57,14.7,10.7,50,325.5,14.77,n,1
57,14.7,10.7,50,329.04,8.09,n,1
56,14.7,10.7,50,297.98,1.14,n,1
57,14.7,10.7,50,305.87,14.77,n,1
46,14.7,10.7,50,310.21,0.99,n,1
56,14.7,10.7,50,348.72,32.36,n,1
56,14.7,10.7,50,367.0,32.36,h,1
56,14.7,10.7,50,349.53,4.7,n,1
56,14.7,10.7,50,339.87,4.7,n,1
56,14.7,10.7,50,324.2,1.97,n,1
57,14.7,10.7,50,334.02,4.66,n,1
57,14.7,10.7,50,345.36,4.66,n,1
57,14.7,10.7,50,322.67,21.76,n,1
57,14.7,10.7,50,346.18,21.76,n,1
19,18.0,17.4,50,351.11,21.63,n,1
19,18.0,17.4,50,336.1,5.59,n,1
19,18.0,17.4,50,344.44,11.03,n,1
19,18.0,17.4,50,338.91,8.19,n,1
19,18.0,17.4,50,344.06,11.03,n,1
19,18.0,17.4,50,345.54,11.03,n,1
19,18.0,17.4,50,350.04,8.19,n,1
19,18.0,17.4,50,336.67,9.6,n,1
19,18.0,17.4,50,352.17,21.63,n,1
19,18.0,17.4,50,350.19,51.97,n,1
19,18.0,17.4,50,347.94,51.97,n,1
19,18.0,17.4,50,349.67,113.46,n,1
18,18.0,17.4,50,347.27,53.95,n,1
19,18.0,17.4,50,367.0,113.46,h,1
19,18.0,17.4,50,345.33,9.6,n,1
19,18.0,17.4,50,346.11,9.6,n,1
19,18.0,17.4,50,352.89,21.63,n,1
19,18.0,17.4,50,347.57,21.63,n,1
19,18.0,17.4,50,345.38,51.97,n,1
18,18.0,17.4,50,350.76,53.95,n,1
18,18.0,17.4,50,340.41,5.52,n,1
30,18.0,17.4,50,337.56,5.79,n,1
30,18.0,17.4,50,352.13,10.65,n,1
19,18.0,17.4,50,354.64,10.65,n,1
17,18.0,17.4,50,328.48,5.14,n,1
19,18.0,17.4,50,320.93,60.9,l,1
30,18.0,17.4,50,355.7,60.9,n,1
30,18.0,17.4,50,349.3,60.9,n,1
17,18.0,17.4,50,333.31,6.14,n,1
17,18.0,17.4,50,340.8,5.14,n,1
17,18.0,17.4,50,354.07,5.14,n,1
16,18.0,17.4,50,340.87,2.78,n,1
19,18.0,17.4,50,367.0,89.21,h,1
19,18.0,17.4,50,351.79,9.37,n,1
19,18.0,17.4,50,354.99,9.37,n,1
19,18.0,17.4,50,346.51,22.0,n,1
19,18.0,17.4,50,350.73,89.21,n,1
30,18.0,17.4,50,348.33,9.37,n,1
30,18.0,17.4,50,346.75,89.21,n,1
19,18.0,17.4,50,349.45,80.31,n,1
17,18.0,17.4,50,353.86,10.77,n,1
17,18.0,17.4,50,332.31,1.0,n,1
16,18.0,17.4,50,328.04,1.0,n,1
30,18.0,17.4,50,346.48,11.27,n,1
17,18.0,17.4,50,341.26,4.21,n,1
16,18.0,17.4,50,334.9,3.67,n,1
30,18.0,17.4,50,345.72,11.27,n,1
30,18.0,17.4,50,339.16,11.85,n,1
30,18.0,17.4,50,342.37,22.27,n,1
29,18.0,17.4,50,347.41,29.76,n,1
29,18.0,17.4,50,350.66,29.76,n,1
29,18.0,17.4,50,350.85,29.76,n,1
29,18.0,17.4,50,349.66,20.25,n,1
29,18.0,17.4,50,344.59,20.25,n,1
27,18.0,17.4,50,338.73,15.28,n,1
30,18.0,17.4,50,367.0,111.18,h,1
30,18.0,17.4,50,345.69,73.78,n,1
30,18.0,17.4,50,355.07,15.38,n,1
29,18.0,17.4,50,341.18,23.98,n,1
29,18.0,17.4,50,341.73,23.98,n,1
29,18.0,17.4,50,349.77,33.27,n,1
29,18.0,17.4,50,355.75,33.27,n,1
29,18.0,17.4,50,338.28,14.11,n,1
30,18.0,17.4,50,367.0,111.18,l,1
29,18.0,17.4,50,367.0,81.72,h,1
30,18.0,17.4,50,338.96,111.18,n,1
30,18.0,17.4,50,344.9,73.78,n,1
29,18.0,17.4,50,350.57,15.38,n,1
29,18.0,17.4,50,350.45,23.98,n,1
29,18.0,17.4,50,353.54,23.98,n,1
29,18.0,17.4,50,339.22,33.27,n,1
29,18.0,17.4,50,349.39,33.27,n,1
29,18.0,17.4,50,349.93,81.72,n,1
29,18.0,17.4,50,355.5,12.8,n,1
29,18.0,17.4,50,355.4,12.8,n,1
29,18.0,17.4,50,355.05,14.11,n,1
28,18.0,17.4,50,344.47,20.63,n,1
28,18.0,17.4,50,340.26,20.63,n,1
28,18.0,17.4,50,350.07,8.66,n,1
30,18.0,17.4,50,367.0,73.78,l,1
30,18.0,17.4,50,367.0,210.6,h,1
29,18.0,17.4,50,367.0,94.28,h,1
29,18.0,17.4,50,367.0,94.28,h,1
29,18.0,17.4,50,367.0,197.2,h,1
30,18.0,17.4,50,342.16,210.6,n,1
29,18.0,17.4,50,353.71,6.43,n,1
29,18.0,17.4,50,355.15,50.15,n,1
28,18.0,17.4,50,347.72,20.97,n,1
28,18.0,17.4,50,334.91,6.11,n,1
28,18.0,17.4,50,335.28,5.92,n,1
27,18.0,17.4,50,331.37,12.17,l,1
27,18.0,17.4,50,345.23,12.17,n,1
27,18.0,17.4,50,332.06,8.85,n,1
29,18.0,17.4,50,367.0,197.2,l,1
29,18.0,17.4,50,352.09,50.15,l,1
29,18.0,17.4,50,367.0,94.28,h,1
29,18.0,17.4,50,367.0,182.43,h,1
29,18.0,17.4,50,367.0,50.15,h,1
30,16.5,32.1,50,337.47,210.6,n,1
30,18.0,17.4,50,354.81,168.71,n,1
30,18.0,17.4,50,345.14,6.43,n,1
29,18.0,17.4,50,349.7,6.43,n,1
29,18.0,17.4,50,355.09,94.28,n,1
29,18.0,17.4,50,342.18,197.2,n,1
29,18.0,17.4,50,352.85,50.15,n,1
27,18.0,17.4,50,337.94,8.42,n,1
27,18.0,17.4,50,350.89,12.17,n,1
27,18.0,17.4,50,354.85,12.17,n,1
30,18.0,17.4,50,367.0,210.6,l,1
30,16.5,32.1,50,367.0,320.11,h,1
29,16.5,32.1,50,367.0,354.45,h,1
29,16.5,32.1,50,354.45,354.45,n,1
28,18.0,17.4,50,349.59,107.29,n,1
28,18.0,17.4,50,350.56,107.29,n,1
28,18.0,17.4,50,356.38,10.4,n,1
27,18.0,17.4,50,332.35,10.4,l,1
27,18.0,17.4,50,349.53,11.24,n,1
27,18.0,17.4,50,353.95,18.29,n,1
27,18.0,17.4,50,343.45,18.29,n,1
30,16.5,32.1,50,367.0,0.0,l,1
29,16.5,32.1,50,367.0,0.0,l,1
29,16.5,32.1,50,367.0,354.45,h,1
28,16.5,32.1,50,354.53,10.4,n,1
27,18.0,17.4,50,335.42,11.24,n,1
30,16.5,32.1,50,367.0,0.0,l,1
29,16.5,32.1,50,367.0,0.0,l,1
29,16.5,32.1,50,341.25,8.53,n,1
4,16.8,31.0,50,336.81,21.38,n,1
47,14.7,10.7,50,345.82,7.97,n,1
47,14.7,10.7,50,339.47,6.73,n,1
47,14.7,10.7,50,344.41,34.61,n,1
47,14.7,10.7,50,339.9,7.97,n,1
47,14.7,10.7,50,348.21,6.73,n,1
47,14.7,10.7,50,333.66,26.53,n,1
47,14.7,10.7,50,343.31,45.85,n,1
47,14.7,10.7,50,346.06,13.11,n,1
46,14.7,10.7,50,335.06,2.98,n,1
45,14.7,10.7,50,327.9,3.02,n,1
45,14.7,10.7,50,340.83,3.02,n,1
45,14.7,10.7,50,328.79,5.46,n,1
45,14.7,10.7,50,350.49,5.46,n,1
45,14.7,10.7,50,355.77,10.14,n,1
45,14.7,10.7,50,344.63,10.14,n,1
45,14.7,10.7,50,367.0,12.69,h,1
47,14.7,10.7,50,328.66,5.09,l,1
46,14.7,10.7,50,352.2,18.23,n,1
45,14.7,10.7,50,356.63,18.64,n,1
45,14.7,10.7,50,351.52,18.64,n,1
45,14.7,10.7,50,353.64,19.01,n,1
45,14.7,10.7,50,352.54,19.01,n,1
44,14.7,10.7,50,337.03,8.83,n,1
44,14.7,10.7,50,328.95,8.83,n,1
45,14.7,10.7,50,367.0,19.01,h,1
47,14.7,10.7,50,329.2,5.09,l,1
47,14.7,10.7,50,344.19,5.09,n,1
46,14.7,10.7,50,352.88,18.23,n,1
46,14.7,10.7,50,356.13,18.23,n,1
46,14.7,10.7,50,334.93,5.01,n,1
45,14.7,10.7,50,350.08,12.69,n,1
45,14.7,10.7,50,356.01,18.64,n,1
45,14.7,10.7,50,356.33,18.64,n,1
45,14.7,10.7,50,350.83,19.01,n,1
45,14.7,10.7,50,347.55,11.84,n,1
44,14.7,10.7,50,356.34,8.83,n,1
44,14.7,10.7,50,346.07,8.83,n,1
45,14.7,10.7,50,367.0,20.39,h,1
58,14.7,10.7,50,333.31,17.16,n,1
58,14.7,10.7,50,347.17,17.16,n,1
57,14.7,10.7,50,353.98,46.56,n,1
57,14.7,10.7,50,353.63,46.56,n,1
46,14.7,10.7,50,338.22,7.17,n,1
45,14.7,10.7,50,335.51,8.57,n,1
45,14.7,10.7,50,351.38,25.06,n,1
45,14.7,10.7,50,355.53,25.06,n,1
45,14.7,10.7,50,345.3,28.08,n,1
45,14.7,10.7,50,356.81,28.08,n,1
45,14.7,10.7,50,354.22,20.39,n,1
44,14.7,10.7,50,353.37,20.53,n,1
44,14.7,10.7,50,346.71,20.53,n,1
45,14.7,10.7,50,367.0,28.08,h,1
45,14.7,10.7,50,367.0,28.08,h,1
57,14.7,10.7,50,352.66,17.16,n,1
57,14.7,10.7,50,355.73,46.56,n,1
57,14.7,10.7,50,332.72,7.17,n,1
57,14.7,10.7,50,351.25,10.02,n,1
45,14.7,10.7,50,349.03,25.06,n,1
45,14.7,10.7,50,346.85,25.06,n,1
45,14.7,10.7,50,354.4,20.39,n,1
45,14.7,10.7,50,356.38,20.39,n,1
44,14.7,10.7,50,355.31,20.53,n,1
44,14.7,10.7,50,333.7,20.53,n,1
57,14.7,10.7,50,367.0,169.07,h,1
45,14.7,10.7,50,367.0,14.33,h,1
45,14.7,10.7,50,367.0,35.43,h,1
57,14.7,10.7,50,344.33,63.15,n,1
57,14.7,10.7,50,356.42,169.07,n,1
57,14.7,10.7,50,333.55,7.6,n,1
45,14.7,10.7,50,345.28,9.56,n,1
45,14.7,10.7,50,351.21,9.56,n,1
45,14.7,10.7,50,354.06,14.33,n,1
45,14.7,10.7,50,350.03,35.43,n,1
44,14.7,10.7,50,350.2,30.93,n,1
44,14.7,10.7,50,326.3,30.93,n,1
56,14.7,10.7,50,367.0,14.33,h,1
57,14.7,10.7,50,339.28,84.22,l,1
56,14.7,10.7,50,330.38,9.56,n,1
56,14.7,10.7,50,346.16,9.56,n,1
56,14.7,10.7,50,355.06,14.33,n,1
56,14.7,10.7,50,349.74,35.43,n,1
55,14.7,10.7,50,353.26,35.43,n,1
44,14.7,10.7,50,352.55,30.93,n,1
57,14.7,10.7,50,352.57,38.31,n,1
56,14.7,10.7,50,356.14,11.32,n,1
56,14.7,10.7,50,352.48,11.32,n,1
56,14.7,10.7,50,355.67,11.28,n,1
55,14.7,10.7,50,335.0,11.28,n,1
55,14.7,10.7,50,335.81,6.19,n,1
56,14.7,10.7,50,350.12,11.32,n,1
55,14.7,10.7,50,338.26,6.19,n,1
57,14.7,10.7,50,340.84,98.21,n,1
57,14.7,10.7,50,339.05,42.5,n,1
56,14.7,10.7,50,341.09,6.31,n,1
56,14.7,10.7,50,349.16,10.31,n,1
56,14.7,10.7,50,353.89,10.31,n,1
56,14.7,10.7,50,355.2,26.47,n,1
56,14.7,10.7,50,347.69,26.47,n,1
55,14.7,10.7,50,354.84,12.35,n,1
44,14.7,10.7,50,347.97,12.35,n,1
57,14.7,10.7,50,320.42,98.21,l,1
57,14.7,10.7,50,340.43,42.5,n,1
57,14.7,10.7,50,335.36,42.5,n,1
56,14.7,10.7,50,345.66,10.31,n,1
56,14.7,10.7,50,353.35,10.31,n,1
56,14.7,10.7,50,355.13,26.47,n,1
56,14.7,10.7,50,342.96,26.47,n,1
55,14.7,10.7,50,328.3,12.35,n,1
55,14.7,10.7,50,338.02,12.35,n,1
56,14.7,10.7,50,336.32,5.16,n,1
56,14.7,10.7,50,334.54,5.34,n,1
55,14.7,10.7,50,335.63,6.25,n,1
55,14.7,10.7,50,340.3,6.25,n,1
56,14.7,10.7,50,327.79,3.74,n,1
56,14.7,10.7,50,335.92,9.72,n,1
56,14.7,10.7,50,345.44,31.99,n,1
56,14.7,10.7,50,332.54,9.01,n,1
56,14.7,10.7,50,334.65,9.01,n,1
56,14.7,10.7,50,334.66,3.74,n,1
56,14.7,10.7,50,346.77,31.99,n,1
86,14.8,32.3,50,331.79,3.32,n,1
86,14.8,32.3,50,345.34,6.86,n,1
110,7.4,17.3,50,340.22,61.88,n,1
57,15.9,10.8,50,323.61,7.7,n,1
57,15.9,10.8,50,327.81,1.83,n,1
57,15.9,10.8,50,329.95,6.34,n,1
57,15.9,10.8,50,321.77,3.66,n,1
57,15.9,10.8,50,334.48,3.66,n,1
57,15.9,10.8,50,344.37,6.25,n,1
57,15.9,10.8,50,343.61,7.7,n,1
56,15.9,10.8,50,308.48,1.36,n,1
57,15.9,10.8,50,303.11,1.83,n,1
57,15.9,10.8,50,307.49,1.83,n,1
57,15.9,10.8,50,295.35,0.81,n,1
55,15.9,10.8,50,327.33,4.08,n,1
55,15.9,10.8,50,347.03,4.08,n,1
56,15.9,10.8,50,327.96,3.02,n,1
57,15.9,10.8,50,342.98,3.45,n,1
57,15.9,10.8,50,345.62,3.45,n,1
57,15.9,10.8,50,296.38,0.32,n,1
57,15.9,10.8,50,310.38,1.49,n,1
57,15.9,10.8,50,310.15,1.49,n,1
57,15.9,10.8,50,302.06,2.07,n,1
57,15.9,10.8,50,315.62,1.52,n,1
56,15.9,10.8,50,329.05,3.02,n,1
57,15.9,10.8,50,329.23,2.07,n,1
57,15.9,10.8,50,320.81,2.07,n,1
55,15.9,10.8,50,297.08,4.08,n,1
55,15.9,10.8,50,304.11,4.08,n,1
57,15.9,10.8,50,299.35,1.46,n,1
57,15.9,10.8,50,311.74,1.46,n,1
57,15.9,10.8,50,315.12,3.45,n,1
57,15.9,10.8,50,296.75,3.45,n,1
57,15.9,10.8,50,318.37,1.52,n,1
57,15.9,10.8,50,296.75,1.52,n,1
57,15.9,10.8,50,299.03,0.78,n,1
57,15.9,10.8,50,299.91,1.19,n,1
46,15.9,10.8,50,312.31,2.8,n,1
46,15.9,10.8,50,329.85,2.8,n,1
46,15.9,10.8,50,335.2,2.8,n,1
56,15.9,10.8,50,298.6,0.83,n,1
56,15.9,10.8,50,297.74,0.62,n,1
56,15.9,10.8,50,295.36,0.62,n,1
46,15.9,10.8,50,298.45,1.16,n,1
56,15.9,10.8,50,306.36,1.55,n,1
56,15.9,10.8,50,301.87,1.03,n,1
56,15.9,10.8,50,296.06,1.03,n,1
56,15.9,10.8,50,296.34,1.08,n,1
56,15.9,10.8,50,298.71,1.08,n,1
46,15.9,10.8,50,302.19,0.57,n,1
47,15.9,10.8,50,343.45,4.57,n,1
55,15.9,10.8,50,300.4,1.17,n,1
55,15.9,10.8,50,312.48,1.55,n,1
56,15.9,10.8,50,310.67,1.55,n,1
56,15.9,10.8,50,307.51,1.03,n,1
45,15.9,10.8,50,308.23,1.03,n,1
45,15.9,10.8,50,307.79,1.08,n,1
45,15.9,10.8,50,313.58,1.08,n,1
45,15.9,10.8,50,297.33,1.03,n,1
47,15.9,10.8,50,300.25,4.57,n,1
47,15.9,10.8,50,319.16,1.96,n,1
47,15.9,10.8,50,331.18,4.28,n,1
44,15.9,10.8,50,310.86,2.0,n,1
44,15.9,10.8,50,317.41,1.74,n,1
45,15.9,10.8,50,308.0,1.74,n,1
45,15.9,10.8,50,306.98,1.66,n,1
45,15.9,10.8,50,311.72,1.66,n,1
45,15.9,10.8,50,306.07,2.13,n,1
45,15.9,10.8,50,312.42,2.13,n,1
45,15.9,10.8,50,299.73,1.21,n,1
47,15.9,10.8,50,299.78,0.89,n,1
45,15.9,10.8,50,328.58,2.13,n,1
45,15.9,10.8,50,323.31,2.13,n,1
44,15.9,10.8,50,316.95,2.0,n,1
44,15.9,10.8,50,315.68,1.74,n,1
114,5.9,12.0,50,312.12,1.79,n,1
45,15.9,10.8,50,310.6,1.74,n,1
45,15.9,10.8,50,311.34,1.66,n,1
45,15.9,10.8,50,316.33,1.66,n,1
45,15.9,10.8,50,306.71,1.21,n,1
45,15.9,10.8,50,306.9,1.21,n,1
45,15.9,10.8,50,300.24,1.97,n,1
44,15.9,10.8,50,320.15,1.58,n,1
45,15.9,10.8,50,324.49,1.85,n,1
44,15.9,10.8,50,307.49,1.26,n,1
45,15.9,10.8,50,314.38,1.58,n,1
45,15.9,10.8,50,308.78,1.87,n,1
45,15.9,10.8,50,309.36,1.87,n,1
45,15.9,10.8,50,311.39,1.85,n,1
45,15.9,10.8,50,312.3,1.29,n,1
45,15.9,10.8,50,314.1,1.29,n,1
45,15.9,10.8,50,302.09,1.83,n,1
44,15.9,10.8,50,305.52,1.26,n,1
44,15.9,10.8,50,310.21,1.58,n,1
45,15.9,10.8,50,296.17,1.58,n,1
45,15.9,10.8,50,309.0,1.85,n,1
45,15.9,10.8,50,313.47,1.85,n,1
45,15.9,10.8,50,306.51,1.29,n,1
45,15.9,10.8,50,296.68,1.29,n,1
44,15.9,10.8,50,297.74,0.97,n,1
45,15.9,10.8,50,303.21,1.36,n,1
45,15.9,10.8,50,304.65,1.36,n,1
45,15.9,10.8,50,297.79,0.83,n,1
46,15.9,10.8,50,302.92,0.75,n,1
44,15.9,10.8,50,312.99,1.66,n,1
36,15.9,10.8,50,301.53,0.31,n,1
13,13.6,10.3,50,297.62,0.7,n,1
39,18.3,15.6,50,304.93,0.82,n,1
41,18.3,15.6,50,306.62,0.47,n,1
30,18.3,15.6,50,329.14,20.9,n,1
30,18.3,15.6,50,295.48,42.09,n,1
30,18.3,15.6,50,295.48,42.09,n,1
30,18.3,15.6,50,330.98,24.39,n,1
30,18.3,15.6,50,355.35,40.98,n,1
30,18.3,15.6,50,350.81,40.98,n,1
30,18.3,15.6,50,367.0,42.09,h,1
30,18.3,15.6,50,367.0,42.09,h,1
30,18.3,15.6,50,346.84,20.9,n,1
30,18.3,15.6,50,313.81,20.9,n,1
29,18.3,15.6,50,335.02,2.93,n,1
29,18.3,15.6,50,356.72,75.88,n,1
30,18.3,15.6,50,367.0,75.88,h,1
30,18.3,15.6,50,337.51,39.03,n,1
30,18.3,15.6,50,354.79,39.03,n,1
30,18.3,15.6,50,355.09,6.69,n,1
30,18.3,15.6,50,340.18,6.69,n,1
30,18.3,15.6,50,338.61,7.43,n,1
30,18.3,15.6,50,313.4,7.43,n,1
8,15.9,10.8,50,301.77,0.68,n,1
29,18.3,15.6,50,320.51,2.93,n,1
29,18.3,15.6,50,298.77,2.93,n,1
30,18.3,15.6,50,305.41,75.88,n,1
30,18.3,15.6,50,306.59,39.03,n,1
30,18.3,15.6,50,304.37,39.03,n,1
30,18.3,15.6,50,309.46,6.69,n,1
30,18.3,15.6,50,301.4,6.69,n,1
30,13.2,6.8,50,300.63,7.43,n,1
30,13.2,6.8,50,311.97,7.43,n,1
29,18.3,15.6,50,303.35,18.15,n,1
29,18.3,15.6,50,303.41,1.92,n,1
30,13.2,6.8,50,306.92,1.15,n,1
29,18.3,15.6,50,329.5,18.15,n,1
29,18.3,15.6,50,341.44,18.15,n,1
29,18.3,15.6,50,306.34,1.1,n,1
30,13.2,6.8,50,296.93,1.15,n,1
29,18.3,15.6,50,345.94,42.39,n,1
29,18.3,15.6,50,367.0,42.39,h,1
29,18.3,15.6,50,355.51,19.24,n,1
29,13.2,6.8,50,344.86,19.24,n,1
29,13.2,6.8,50,350.38,10.72,n,1
29,13.2,6.8,50,313.1,10.72,n,1
29,13.2,6.8,50,300.73,1.63,n,1
29,13.2,6.8,50,328.23,40.48,n,1
29,13.2,6.8,50,327.67,42.39,n,1
29,13.2,6.8,50,341.66,19.24,n,1
29,13.2,6.8,50,336.08,10.72,n,1
29,13.2,6.8,50,323.99,1.63,n,1
29,13.2,6.8,50,301.78,42.39,n,1
29,13.2,6.8,50,298.64,19.24,n,1
29,13.2,6.8,50,305.06,10.72,n,1
29,13.2,6.8,50,311.29,1.63,n,1
29,13.2,6.8,50,303.52,0.9,n,1
29,13.2,6.8,50,307.1,0.9,n,1
29,18.3,15.6,50,340.11,39.51,n,1
29,13.2,6.8,50,341.63,34.62,n,1
29,13.2,6.8,50,342.7,34.62,n,1
29,13.2,6.8,50,353.34,36.31,n,1
29,13.2,6.8,50,349.41,36.31,n,1
29,13.2,6.8,50,335.74,4.31,n,1
29,13.2,6.8,50,332.49,4.31,n,1
29,13.2,6.8,50,323.92,2.59,n,1
29,13.2,6.8,50,305.93,1.09,n,1
29,13.2,6.8,50,329.18,39.51,n,1
29,13.2,6.8,50,337.57,2.59,n,1
29,13.2,6.8,50,305.15,34.62,n,1
29,13.2,6.8,50,298.97,4.31,n,1
29,13.2,6.8,50,310.65,4.31,n,1
29,13.2,6.8,50,296.97,2.59,n,1
30,13.2,6.8,50,301.36,1.09,n,1
29,13.2,6.8,50,334.81,2.05,n,1
29,13.2,6.8,50,306.06,1.09,n,1
29,13.2,6.8,50,303.03,2.05,n,1
29,13.2,6.8,50,302.44,1.18,n,1
29,13.2,6.8,50,308.9,1.18,n,1
29,13.2,6.8,50,313.14,2.05,n,1
29,13.2,6.8,50,307.53,2.05,n,1
29,13.2,6.8,50,314.7,1.18,n,1
28,13.2,6.8,50,329.0,7.17,n,1
28,13.2,6.8,50,346.14,6.25,n,1
27,18.3,15.6,50,310.14,1.15,n,1
27,13.2,6.8,50,302.14,0.21,n,1
28,13.2,6.8,50,318.32,2.2,n,1
28,13.2,6.8,50,330.11,2.2,n,1
29,13.2,6.8,50,328.25,3.2,n,1
30,13.2,6.8,50,324.03,2.87,n,1
27,13.2,6.8,50,300.92,1.15,n,1
27,13.2,6.8,50,303.11,1.29,n,1
28,13.2,6.8,50,297.0,6.25,n,1
27,13.2,6.8,50,344.92,10.2,n,1
30,13.2,6.8,50,325.84,1.75,n,1
27,13.2,6.8,50,318.59,10.2,n,1
28,13.2,6.8,50,299.73,0.44,n,1
30,13.2,6.8,50,296.66,1.75,n,1
30,13.2,6.8,50,305.68,1.59,n,1
30,13.2,6.8,50,308.83,1.92,n,1
27,13.2,6.8,50,338.61,10.2,n,1
27,13.2,6.8,50,327.48,10.2,n,1
30,13.2,6.8,50,320.44,1.59,n,1
19,13.2,6.8,50,320.44,1.92,n,1
30,13.2,6.8,50,299.94,1.09,n,1
19,13.2,6.8,50,318.96,1.92,n,1
27,13.2,6.8,50,328.78,2.01,n,1
29,13.2,6.8,50,327.58,2.39,n,1
19,13.2,6.8,50,320.35,2.39,n,1
19,13.2,6.8,50,326.68,2.55,n,1
19,13.2,6.8,50,326.31,2.06,n,1
27,13.2,6.8,50,299.06,2.01,n,1
27,13.2,6.8,50,297.25,0.69,n,1
19,13.2,6.8,50,315.64,2.55,n,1
19,13.2,6.8,50,306.45,1.48,n,1
19,13.2,6.8,50,318.43,1.48,n,1
19,13.2,6.8,50,329.1,2.39,n,1
19,13.2,6.8,50,333.64,2.55,n,1
19,13.2,6.8,50,324.6,2.06,n,1
18,13.2,6.8,50,309.06,2.39,n,1
19,13.2,6.8,50,311.36,2.55,n,1
19,13.2,6.8,50,301.11,2.06,n,1
19,13.2,6.8,50,316.85,1.48,n,1
19,13.2,6.8,50,302.69,1.48,n,1
18,13.2,6.8,50,346.31,4.2,n,1
19,13.2,6.8,50,327.42,4.2,n,1
18,13.2,6.8,50,300.52,0.83,n,1
19,13.2,6.8,50,309.73,1.45,n,1
19,13.2,6.8,50,314.6,1.45,n,1
19,13.2,6.8,50,301.39,1.17,n,1
19,13.2,6.8,50,314.74,1.17,n,1
19,13.2,6.8,50,308.54,0.83,n,1
19,13.2,6.8,50,303.57,0.83,n,1
18,13.2,6.8,50,296.95,0.83,n,1
18,13.2,6.8,50,299.68,4.2,n,1
19,13.2,6.8,50,299.31,1.17,n,1
19,13.2,6.8,50,313.72,1.17,n,1
19,13.2,6.8,50,302.04,0.83,n,1
19,13.2,6.8,50,297.49,0.83,n,1
17,13.2,6.8,50,328.79,3.03,n,1
17,13.2,6.8,50,303.7,0.89,n,1
17,13.2,6.8,50,305.09,0.89,n,1
17,13.2,6.8,50,297.0,0.74,n,1
16,13.2,6.8,50,295.51,0.63,n,1
16,13.2,6.8,50,298.93,0.63,n,1
17,13.2,6.8,50,299.25,0.89,n,1
17,13.2,6.8,50,307.98,0.89,n,1
160,13.6,8.6,50,295.99,1.1,n,1
160,13.6,8.6,50,298.97,1.1,n,1
157,13.6,8.6,50,299.28,1.08,n,1
157,13.7,4.7,50,300.71,1.39,n,1
144,15.3,14.5,50,298.99,0.59,n,1
152,13.7,4.7,50,296.32,0.56,n,1
134,16.2,6.3,50,311.56,1.16,n,1
29,13.2,6.8,50,334.58,3.46,n,1
30,13.2,6.8,50,337.58,4.75,n,1
28,13.2,6.8,50,339.85,3.53,n,1
28,13.2,6.8,50,330.64,1.47,n,1
30,18.3,15.6,50,331.37,22.97,n,1
28,13.2,6.8,50,329.84,2.92,n,1
28,13.2,6.8,50,350.55,8.53,n,1
27,13.2,6.8,50,346.37,18.57,n,1
30,18.3,15.6,50,327.96,60.86,l,1
29,13.2,6.8,50,348.7,7.57,n,1
29,13.2,6.8,50,349.91,7.57,n,1
29,13.2,6.8,50,350.39,19.51,n,1
29,13.2,6.8,50,327.74,4.18,n,1
29,13.2,6.8,50,347.99,4.18,n,1
29,13.2,6.8,50,328.79,4.42,n,1
27,13.2,6.8,50,348.16,10.53,n,1
29,18.3,15.6,50,367.0,70.64,h,1
29,18.3,15.6,50,367.0,108.62,h,1
30,18.3,15.6,50,344.34,34.85,l,1
30,18.3,15.6,50,339.11,34.85,n,1
30,18.3,15.6,50,337.05,5.67,l,1
30,18.3,15.6,50,333.0,8.7,n,1
30,18.3,15.6,50,331.36,26.78,n,1
29,18.3,15.6,50,337.36,26.78,n,1
29,18.3,15.6,50,340.01,7.09,n,1
29,18.3,15.6,50,341.82,39.42,n,1
27,13.2,6.8,50,332.53,21.59,n,1
29,18.3,15.6,50,367.0,39.42,l,1
29,18.3,15.6,50,367.0,26.78,h,1
30,18.3,15.6,50,351.48,5.67,n,1
30,18.3,15.6,50,341.44,5.67,n,1
30,18.3,15.6,50,330.51,8.7,l,1
30,18.3,15.6,50,355.53,8.7,n,1
30,18.3,15.6,50,353.87,26.78,n,1
29,18.3,15.6,50,356.01,70.64,n,1
29,18.3,15.6,50,347.02,70.64,n,1
